pair	system	id	is_constrained	metric	score
en-ru	Online-G	876	FALSE	chrf-A	59.4581330782871
en-ru	HuaweiTSC	680	TRUE	bleu-all	30.763658843117856
en-ru	HuaweiTSC	680	TRUE	chrf-all	56.10139276608188
en-ru	HuaweiTSC	680	TRUE	bleu-A	30.763658843117856
en-ru	HuaweiTSC	680	TRUE	chrf-A	56.10139276608188
en-ru	JDExploreAcademy	509	TRUE	bleu-all	32.70615332991407
en-ru	JDExploreAcademy	509	TRUE	chrf-all	58.42299717692948
en-ru	JDExploreAcademy	509	TRUE	bleu-A	32.70615332991407
en-ru	JDExploreAcademy	509	TRUE	chrf-A	58.42299717692948
en-ru	Online-W	966	FALSE	bleu-all	32.40286657110904
en-ru	Online-W	966	FALSE	chrf-all	58.336508086559334
en-ru	Online-W	966	FALSE	bleu-A	32.40286657110904
en-ru	Online-W	966	FALSE	chrf-A	58.336508086559334
en-uk	PROMT	69	FALSE	bleu-all	25.50007513507382
en-uk	PROMT	69	FALSE	chrf-all	53.41068657963907
en-uk	PROMT	69	FALSE	bleu-A	25.50007513507382
en-uk	PROMT	69	FALSE	chrf-A	53.41068657963907
en-uk	eTranslation	262	TRUE	bleu-all	26.197214083239714
en-uk	eTranslation	262	TRUE	chrf-all	54.82489722516005
en-uk	eTranslation	262	TRUE	bleu-A	26.197214083239714
en-uk	eTranslation	262	TRUE	chrf-A	54.82489722516005
en-uk	Online-A	916	FALSE	bleu-all	27.997503596754164
en-uk	Online-A	916	FALSE	chrf-all	55.963358195876786
en-uk	Online-A	916	FALSE	bleu-A	27.997503596754164
en-uk	Online-A	916	FALSE	chrf-A	55.963358195876786
en-uk	Online-B	919	FALSE	bleu-all	32.536065416347896
en-uk	Online-B	919	FALSE	chrf-all	59.27009221575913
en-uk	Online-B	919	FALSE	bleu-A	32.536065416347896
en-uk	Online-B	919	FALSE	chrf-A	59.27009221575913
en-uk	Online-Y	972	FALSE	bleu-all	26.90312556449631
en-uk	Online-Y	972	FALSE	chrf-all	54.863523091153546
en-uk	Online-Y	972	FALSE	bleu-A	26.90312556449631
en-uk	Online-Y	972	FALSE	chrf-A	54.863523091153546
en-uk	ARC-NKUA	424	FALSE	bleu-all	25.185228734300242
en-uk	ARC-NKUA	424	FALSE	chrf-all	53.99855544167435
en-uk	ARC-NKUA	424	FALSE	bleu-A	25.185228734300242
en-uk	ARC-NKUA	424	FALSE	chrf-A	53.99855544167435
en-uk	Lan-Bridge	547	FALSE	bleu-all	29.475741764313213
en-uk	Lan-Bridge	547	FALSE	chrf-all	58.757163106646296
en-uk	Lan-Bridge	547	FALSE	bleu-A	29.475741764313213
en-uk	Lan-Bridge	547	FALSE	chrf-A	58.757163106646296
en-uk	Online-G	864	FALSE	bleu-all	27.226193156449025
en-uk	Online-G	864	FALSE	chrf-all	57.235074831831
en-uk	Online-G	864	FALSE	bleu-A	27.226193156449025
en-uk	Online-G	864	FALSE	chrf-A	57.235074831831
en-uk	HuaweiTSC	742	TRUE	bleu-all	26.52396169293762
en-uk	HuaweiTSC	742	TRUE	chrf-all	54.78852301241515
en-uk	HuaweiTSC	742	TRUE	bleu-A	26.52396169293762
en-uk	HuaweiTSC	742	TRUE	chrf-A	54.78852301241515
en-zh	AISP-SJTU	611	TRUE	bleu-all	67.61044188111215
en-zh	AISP-SJTU	611	TRUE	chrf-all	55.39148083814129
en-zh	AISP-SJTU	611	TRUE	bleu-B	57.29873484988515
en-zh	AISP-SJTU	611	TRUE	chrf-B	50.90459518260292
en-zh	AISP-SJTU	611	TRUE	bleu-A	48.82092377231662
en-zh	AISP-SJTU	611	TRUE	chrf-A	43.89436577430813
en-zh	LanguageX	716	FALSE	bleu-all	72.87791864588394
en-zh	LanguageX	716	FALSE	chrf-all	59.53159065810597
en-zh	LanguageX	716	FALSE	bleu-B	59.834278088833244
en-zh	LanguageX	716	FALSE	chrf-B	53.057499085865125
en-zh	LanguageX	716	FALSE	bleu-A	54.34599116781585
en-zh	LanguageX	716	FALSE	chrf-A	49.109316583272154
en-zh	Online-A	914	FALSE	bleu-all	68.55381516700815
en-zh	Online-A	914	FALSE	chrf-all	58.07388516450405
en-zh	Online-A	914	FALSE	bleu-B	60.739589398375195
en-zh	Online-A	914	FALSE	chrf-B	55.51708497700657
en-zh	Online-A	914	FALSE	bleu-A	46.43754018300024
en-zh	Online-A	914	FALSE	chrf-A	42.49906782678419
en-zh	Online-B	931	FALSE	bleu-all	79.99423783588395
en-zh	Online-B	931	FALSE	chrf-all	70.34798983625518
en-zh	Online-B	931	FALSE	bleu-B	73.71551166940918
en-zh	Online-B	931	FALSE	chrf-B	68.63747886242672
en-zh	Online-B	931	FALSE	bleu-A	49.10387901409546
en-zh	Online-B	931	FALSE	chrf-A	44.351488210416704
en-zh	DLUT	651	TRUE	bleu-all	63.87557257541952
en-zh	DLUT	651	TRUE	chrf-all	53.10563490959215
en-zh	DLUT	651	TRUE	bleu-B	55.394963291463
en-zh	DLUT	651	TRUE	chrf-B	50.06002153184082
en-zh	DLUT	651	TRUE	bleu-A	45.19403553252484
en-zh	DLUT	651	TRUE	chrf-A	41.25632676776003
en-zh	Manifold	336	TRUE	bleu-all	69.44551668897952
en-zh	Manifold	336	TRUE	chrf-all	57.668909260169144
en-zh	Manifold	336	TRUE	bleu-B	59.60881242221233
en-zh	Manifold	336	TRUE	chrf-B	54.28617731478601
en-zh	Manifold	336	TRUE	bleu-A	48.73508502961537
en-zh	Manifold	336	TRUE	chrf-A	44.235494715885814
en-zh	Online-Y	985	FALSE	bleu-all	68.27655351152941
en-zh	Online-Y	985	FALSE	chrf-all	56.95062798020384
en-zh	Online-Y	985	FALSE	bleu-B	59.92667318673564
en-zh	Online-Y	985	FALSE	chrf-B	53.97546686073033
en-zh	Online-Y	985	FALSE	bleu-A	46.784827762309476
en-zh	Online-Y	985	FALSE	chrf-A	42.33207910814919
en-zh	Lan-Bridge	714	FALSE	bleu-all	66.54672293704512
en-zh	Lan-Bridge	714	FALSE	chrf-all	53.65026504081351
en-zh	Lan-Bridge	714	FALSE	bleu-B	56.001979293700266
en-zh	Lan-Bridge	714	FALSE	chrf-B	49.22034708184195
en-zh	Lan-Bridge	714	FALSE	bleu-A	48.270436156858345
en-zh	Lan-Bridge	714	FALSE	chrf-A	42.83241752217511
en-zh	Online-G	878	FALSE	bleu-all	63.24517886938412
en-zh	Online-G	878	FALSE	chrf-all	52.42362146610302
en-zh	Online-G	878	FALSE	bleu-B	55.24351264604051
en-zh	Online-G	878	FALSE	chrf-B	49.75521078316333
en-zh	Online-G	878	FALSE	bleu-A	43.86318599271416
en-zh	Online-G	878	FALSE	chrf-A	39.3747809213807
en-zh	HuaweiTSC	557	FALSE	bleu-all	73.33108020452242
en-zh	HuaweiTSC	557	FALSE	chrf-all	60.99698726095909
en-zh	HuaweiTSC	557	FALSE	bleu-B	64.42468869245211
en-zh	HuaweiTSC	557	FALSE	chrf-B	58.11343612711293
en-zh	HuaweiTSC	557	FALSE	bleu-A	49.73742588691469
en-zh	HuaweiTSC	557	FALSE	chrf-A	44.49959232996231
en-zh	JDExploreAcademy	834	TRUE	bleu-all	68.41594190479269
en-zh	JDExploreAcademy	834	TRUE	chrf-all	55.84723747882787
en-zh	JDExploreAcademy	834	TRUE	bleu-B	57.60610734075075
en-zh	JDExploreAcademy	834	TRUE	chrf-B	51.11793290827039
en-zh	JDExploreAcademy	834	TRUE	bleu-A	49.66888331550492
en-zh	JDExploreAcademy	834	TRUE	chrf-A	44.58112370067476
en-zh	Online-W	968	FALSE	bleu-all	61.96425033813055
en-zh	Online-W	968	FALSE	chrf-all	51.429729440293
en-zh	Online-W	968	FALSE	bleu-B	52.62875377402394
en-zh	Online-W	968	FALSE	chrf-B	47.74954996940846
en-zh	Online-W	968	FALSE	bleu-A	44.79923745508976
en-zh	Online-W	968	FALSE	chrf-A	41.08528084337021
fr-de	PROMT	41	FALSE	bleu-all	43.110928041837624
fr-de	PROMT	41	FALSE	chrf-all	66.00962630300565
fr-de	PROMT	41	FALSE	bleu-A	43.110928041837624
fr-de	PROMT	41	FALSE	chrf-A	66.00962630300565
fr-de	eTranslation	385	TRUE	bleu-all	46.480215099509046
fr-de	eTranslation	385	TRUE	chrf-all	68.37060824801702
fr-de	eTranslation	385	TRUE	bleu-A	46.480215099509046
fr-de	eTranslation	385	TRUE	chrf-A	68.37060824801702
fr-de	Online-B	927	FALSE	bleu-all	46.64673771298601
fr-de	Online-B	927	FALSE	chrf-all	68.68888381116811
fr-de	Online-B	927	FALSE	bleu-A	46.64673771298601
fr-de	Online-B	927	FALSE	chrf-A	68.68888381116811
fr-de	Online-A	907	FALSE	bleu-all	44.39075479364754
fr-de	Online-A	907	FALSE	chrf-all	67.18868435442195
fr-de	Online-A	907	FALSE	bleu-A	44.39075479364754
fr-de	Online-A	907	FALSE	chrf-A	67.18868435442195
fr-de	Online-Y	979	FALSE	bleu-all	45.0364343387293
fr-de	Online-Y	979	FALSE	chrf-all	67.46455893868266
fr-de	Online-Y	979	FALSE	bleu-A	45.0364343387293
fr-de	Online-Y	979	FALSE	chrf-A	67.46455893868266
fr-de	Lan-Bridge	655	FALSE	bleu-all	41.77948646672354
fr-de	Lan-Bridge	655	FALSE	chrf-all	64.99482542907742
fr-de	Lan-Bridge	655	FALSE	bleu-A	41.77948646672354
fr-de	Lan-Bridge	655	FALSE	chrf-A	64.99482542907742
fr-de	Online-G	872	FALSE	bleu-all	41.05737057315134
fr-de	Online-G	872	FALSE	chrf-all	65.98930122244809
fr-de	Online-G	872	FALSE	bleu-A	41.05737057315134
fr-de	Online-G	872	FALSE	chrf-A	65.98930122244809
fr-de	Online-W	963	FALSE	bleu-all	64.82023709224423
fr-de	Online-W	963	FALSE	chrf-all	81.19791064256982
fr-de	Online-W	963	FALSE	bleu-A	64.82023709224423
fr-de	Online-W	963	FALSE	chrf-A	81.19791064256982
ja-en	AISP-SJTU	615	TRUE	bleu-all	21.988923990397367
ja-en	AISP-SJTU	615	TRUE	chrf-all	48.01221891106593
ja-en	AISP-SJTU	615	TRUE	bleu-A	21.988923990397367
ja-en	AISP-SJTU	615	TRUE	chrf-A	48.01221891106593
ja-en	LanguageX	435	FALSE	bleu-all	22.357150433242758
ja-en	LanguageX	435	FALSE	chrf-all	49.07778292925159
ja-en	LanguageX	435	FALSE	bleu-A	22.357150433242758
ja-en	LanguageX	435	FALSE	chrf-A	49.07778292925159
ja-en	NAIST-NICT-TIT	583	TRUE	bleu-all	22.67667334572326
ja-en	NAIST-NICT-TIT	583	TRUE	chrf-all	48.273796963512275
ja-en	NAIST-NICT-TIT	583	TRUE	bleu-A	22.67667334572326
ja-en	NAIST-NICT-TIT	583	TRUE	chrf-A	48.273796963512275
ja-en	NT5	766	FALSE	bleu-all	26.62946364708077
ja-en	NT5	766	FALSE	chrf-all	51.27811983389658
ja-en	NT5	766	FALSE	bleu-A	26.62946364708077
ja-en	NT5	766	FALSE	chrf-A	51.27811983389658
ja-en	Online-A	910	FALSE	bleu-all	22.77135031181244
ja-en	Online-A	910	FALSE	chrf-all	48.39103795307535
ja-en	Online-A	910	FALSE	bleu-A	22.77135031181244
ja-en	Online-A	910	FALSE	chrf-A	48.39103795307535
ja-en	KYB	842	TRUE	bleu-all	18.100009119514105
ja-en	KYB	842	TRUE	chrf-all	43.44970063202036
ja-en	KYB	842	TRUE	bleu-A	18.100009119514105
ja-en	KYB	842	TRUE	chrf-A	43.44970063202036
ja-en	DLUT	693	TRUE	bleu-all	24.822378538473103
ja-en	DLUT	693	TRUE	chrf-all	49.754905633333955
ja-en	DLUT	693	TRUE	bleu-A	24.822378538473103
ja-en	DLUT	693	TRUE	chrf-A	49.754905633333955
ja-en	Online-B	933	FALSE	bleu-all	24.725952645092192
ja-en	Online-B	933	FALSE	chrf-all	49.89130336253071
ja-en	Online-B	933	FALSE	bleu-A	24.725952645092192
ja-en	Online-B	933	FALSE	chrf-A	49.89130336253071
ja-en	Online-Y	982	FALSE	bleu-all	21.475349951890895
ja-en	Online-Y	982	FALSE	chrf-all	48.19452697010476
ja-en	Online-Y	982	FALSE	bleu-A	21.475349951890895
ja-en	Online-Y	982	FALSE	chrf-A	48.19452697010476
ja-en	AIST	759	FALSE	bleu-all	0.055004866427449325
ja-en	AIST	759	FALSE	chrf-all	11.360939132521013
ja-en	AIST	759	FALSE	bleu-A	0.055004866427449325
ja-en	AIST	759	FALSE	chrf-A	11.360939132521013
ja-en	Lan-Bridge	588	FALSE	bleu-all	22.803428445984956
ja-en	Lan-Bridge	588	FALSE	chrf-all	48.71067583875181
ja-en	Lan-Bridge	588	FALSE	bleu-A	22.803428445984956
ja-en	Lan-Bridge	588	FALSE	chrf-A	48.71067583875181
ja-en	Online-G	875	FALSE	bleu-all	19.74492426557425
ja-en	Online-G	875	FALSE	chrf-all	45.69827513285134
ja-en	Online-G	875	FALSE	bleu-A	19.74492426557425
ja-en	Online-G	875	FALSE	chrf-A	45.69827513285134
ja-en	JDExploreAcademy	512	TRUE	bleu-all	25.608775604666462
ja-en	JDExploreAcademy	512	TRUE	chrf-all	50.13530054680254
ja-en	JDExploreAcademy	512	TRUE	bleu-A	25.608775604666462
ja-en	JDExploreAcademy	512	TRUE	chrf-A	50.13530054680254
ja-en	Online-W	965	FALSE	bleu-all	27.756373652477805
ja-en	Online-W	965	FALSE	chrf-all	51.65996335808891
ja-en	Online-W	965	FALSE	bleu-A	27.756373652477805
ja-en	Online-W	965	FALSE	chrf-A	51.65996335808891
liv-en	Liv4ever	226	FALSE	bleu-all	0.22099153165404445
liv-en	Liv4ever	226	FALSE	chrf-all	15.962738554243067
liv-en	Liv4ever	226	FALSE	bleu-A	0.22099153165404445
liv-en	Liv4ever	226	FALSE	chrf-A	15.962738554243067
liv-en	TartuNLP	771	FALSE	bleu-all	29.894010692923466
liv-en	TartuNLP	771	FALSE	chrf-all	53.536141084504976
liv-en	TartuNLP	771	FALSE	bleu-A	29.894010692923466
liv-en	TartuNLP	771	FALSE	chrf-A	53.536141084504976
liv-en	NiuTrans	538	TRUE	bleu-all	13.032085498137864
liv-en	NiuTrans	538	TRUE	chrf-all	35.61565485775783
liv-en	NiuTrans	538	TRUE	bleu-A	13.032085498137864
liv-en	NiuTrans	538	TRUE	chrf-A	35.61565485775783
liv-en	TAL-SJTU	845	FALSE	bleu-all	0.21671293760591753
liv-en	TAL-SJTU	845	FALSE	chrf-all	15.824653170618863
liv-en	TAL-SJTU	845	FALSE	bleu-A	0.21671293760591753
liv-en	TAL-SJTU	845	FALSE	chrf-A	15.824653170618863
liv-en	HuaweiTSC	739	FALSE	bleu-all	23.42506097097919
liv-en	HuaweiTSC	739	FALSE	chrf-all	48.41987276833137
liv-en	HuaweiTSC	739	FALSE	bleu-A	23.42506097097919
liv-en	HuaweiTSC	739	FALSE	chrf-A	48.41987276833137
ru-en	SRPOL	666	TRUE	bleu-all	43.58706775074077
ru-en	SRPOL	666	TRUE	chrf-all	67.21834015903187
ru-en	SRPOL	666	TRUE	bleu-A	43.58706775074077
ru-en	SRPOL	666	TRUE	chrf-A	67.21834015903187
ru-en	PROMT	70	FALSE	bleu-all	42.99522680983518
ru-en	PROMT	70	FALSE	chrf-all	67.31510543142866
ru-en	PROMT	70	FALSE	bleu-A	42.99522680983518
ru-en	PROMT	70	FALSE	chrf-A	67.31510543142866
ru-en	Online-A	913	FALSE	bleu-all	43.90652178748972
ru-en	Online-A	913	FALSE	chrf-all	68.32630676151024
ru-en	Online-A	913	FALSE	bleu-A	43.90652178748972
ru-en	Online-A	913	FALSE	chrf-A	68.32630676151024
ru-en	Online-B	934	FALSE	bleu-all	45.02874571226092
ru-en	Online-B	934	FALSE	chrf-all	68.28870180079053
ru-en	Online-B	934	FALSE	bleu-A	45.02874571226092
ru-en	Online-B	934	FALSE	chrf-A	68.28870180079053
ru-en	Online-Y	984	FALSE	bleu-all	43.83395539346451
ru-en	Online-Y	984	FALSE	chrf-all	68.22118146919581
ru-en	Online-Y	984	FALSE	bleu-A	43.83395539346451
ru-en	Online-Y	984	FALSE	chrf-A	68.22118146919581
ru-en	Lan-Bridge	589	FALSE	bleu-all	45.2178492467122
ru-en	Lan-Bridge	589	FALSE	chrf-all	68.4990660067645
ru-en	Lan-Bridge	589	FALSE	bleu-A	45.2178492467122
ru-en	Lan-Bridge	589	FALSE	chrf-A	68.4990660067645
ru-en	JDExploreAcademy	769	TRUE	bleu-all	45.060336323496415
ru-en	JDExploreAcademy	769	TRUE	chrf-all	68.92081816545942
ru-en	JDExploreAcademy	769	TRUE	bleu-A	45.060336323496415
ru-en	JDExploreAcademy	769	TRUE	chrf-A	68.92081816545942
ru-en	Online-G	861	FALSE	bleu-all	46.667949843374494
ru-en	Online-G	861	FALSE	chrf-all	70.01093173870036
ru-en	Online-G	861	FALSE	bleu-A	46.667949843374494
ru-en	Online-G	861	FALSE	chrf-A	70.01093173870036
ru-en	HuaweiTSC	836	TRUE	bleu-all	45.08046045113145
ru-en	HuaweiTSC	836	TRUE	chrf-all	68.49109372927302
ru-en	HuaweiTSC	836	TRUE	bleu-A	45.08046045113145
ru-en	HuaweiTSC	836	TRUE	chrf-A	68.49109372927302
ru-en	ALMAnaCH-Inria	710	TRUE	bleu-all	30.329767037632077
ru-en	ALMAnaCH-Inria	710	TRUE	chrf-all	57.891990033665806
ru-en	ALMAnaCH-Inria	710	TRUE	bleu-A	30.329767037632077
ru-en	ALMAnaCH-Inria	710	TRUE	chrf-A	57.891990033665806
ru-en	Online-W	967	FALSE	bleu-all	42.63703827510111
ru-en	Online-W	967	FALSE	chrf-all	66.3252289535177
ru-en	Online-W	967	FALSE	bleu-A	42.63703827510111
ru-en	Online-W	967	FALSE	chrf-A	66.3252289535177
ru-sah	Lan-Bridge	682	TRUE	bleu-all	0.016222263680599272
ru-sah	Lan-Bridge	682	TRUE	chrf-all	11.283216084985007
ru-sah	Lan-Bridge	682	TRUE	bleu-A	0.016222263680599272
ru-sah	Lan-Bridge	682	TRUE	chrf-A	11.283216084985007
ru-sah	Online-G	880	FALSE	bleu-all	14.683990058776502
ru-sah	Online-G	880	FALSE	chrf-all	46.95626194275247
ru-sah	Online-G	880	FALSE	bleu-A	14.683990058776502
ru-sah	Online-G	880	FALSE	chrf-A	46.95626194275247
sah-ru	Lan-Bridge	603	TRUE	bleu-all	7.092932464412346
sah-ru	Lan-Bridge	603	TRUE	chrf-all	28.251563218813942
sah-ru	Lan-Bridge	603	TRUE	bleu-A	7.092932464412346
sah-ru	Lan-Bridge	603	TRUE	chrf-A	28.251563218813942
sah-ru	Online-G	877	FALSE	bleu-all	29.643884909609053
sah-ru	Online-G	877	FALSE	chrf-all	55.48800924209266
sah-ru	Online-G	877	FALSE	bleu-A	29.643884909609053
sah-ru	Online-G	877	FALSE	chrf-A	55.48800924209266
uk-cs	AMU	620	TRUE	bleu-all	37.02616888413179
uk-cs	AMU	620	TRUE	chrf-all	60.661849030503475
uk-cs	AMU	620	TRUE	bleu-A	37.02616888413179
uk-cs	AMU	620	TRUE	chrf-A	60.661849030503475
uk-cs	Online-A	905	FALSE	bleu-all	33.31875535591658
uk-cs	Online-A	905	FALSE	chrf-all	57.492770591029455
uk-cs	Online-A	905	FALSE	bleu-A	33.31875535591658
uk-cs	Online-A	905	FALSE	chrf-A	57.492770591029455
uk-cs	Online-B	925	FALSE	bleu-all	36.405769632897
uk-cs	Online-B	925	FALSE	chrf-all	60.26021738660964
uk-cs	Online-B	925	FALSE	bleu-A	36.405769632897
uk-cs	Online-B	925	FALSE	chrf-A	60.26021738660964
uk-cs	Online-Y	977	FALSE	bleu-all	29.553422716917474
uk-cs	Online-Y	977	FALSE	chrf-all	55.32167940721211
uk-cs	Online-Y	977	FALSE	bleu-A	29.553422716917474
uk-cs	Online-Y	977	FALSE	chrf-A	55.32167940721211
uk-cs	Lan-Bridge	553	FALSE	bleu-all	36.5066941237118
uk-cs	Lan-Bridge	553	FALSE	chrf-all	60.40638159351253
uk-cs	Lan-Bridge	553	FALSE	bleu-A	36.5066941237118
uk-cs	Lan-Bridge	553	FALSE	chrf-A	60.40638159351253
uk-cs	Online-G	870	FALSE	bleu-all	31.531683745031824
uk-cs	Online-G	870	FALSE	chrf-all	56.327142449287784
uk-cs	Online-G	870	FALSE	bleu-A	31.531683745031824
uk-cs	Online-G	870	FALSE	chrf-A	56.327142449287784
uk-cs	HuaweiTSC	741	TRUE	bleu-all	35.99037462199831
uk-cs	HuaweiTSC	741	TRUE	chrf-all	59.57330222629745
uk-cs	HuaweiTSC	741	TRUE	bleu-A	35.99037462199831
uk-cs	HuaweiTSC	741	TRUE	chrf-A	59.57330222629745
uk-cs	ALMAnaCH-Inria	684	TRUE	bleu-all	25.26041859328006
uk-cs	ALMAnaCH-Inria	684	TRUE	chrf-all	50.69428044615698
uk-cs	ALMAnaCH-Inria	684	TRUE	bleu-A	25.26041859328006
uk-cs	ALMAnaCH-Inria	684	TRUE	chrf-A	50.69428044615698
uk-cs	CharlesTranslator	504	FALSE	bleu-all	35.878152446836765
uk-cs	CharlesTranslator	504	FALSE	chrf-all	59.01570547393644
uk-cs	CharlesTranslator	504	FALSE	bleu-A	35.878152446836765
uk-cs	CharlesTranslator	504	FALSE	chrf-A	59.01570547393644
uk-cs	CUNI-Transformer	515	TRUE	bleu-all	35.78308618879844
uk-cs	CUNI-Transformer	515	TRUE	chrf-all	59.01129359817493
uk-cs	CUNI-Transformer	515	TRUE	bleu-A	35.78308618879844
uk-cs	CUNI-Transformer	515	TRUE	chrf-A	59.01129359817493
uk-en	PROMT	246	FALSE	bleu-all	42.0731095280428
uk-en	PROMT	246	FALSE	chrf-all	64.71428116872345
uk-en	PROMT	246	FALSE	bleu-A	42.0731095280428
uk-en	PROMT	246	FALSE	chrf-A	64.71428116872345
uk-en	Online-A	899	FALSE	bleu-all	42.28188516282904
uk-en	Online-A	899	FALSE	chrf-all	65.22819213266105
uk-en	Online-A	899	FALSE	bleu-A	42.28188516282904
uk-en	Online-A	899	FALSE	chrf-A	65.22819213266105
uk-en	Online-B	918	FALSE	bleu-all	44.44955312293344
uk-en	Online-B	918	FALSE	chrf-all	67.22526681441796
uk-en	Online-B	918	FALSE	bleu-A	44.44955312293344
uk-en	Online-B	918	FALSE	chrf-A	67.22526681441796
uk-en	Online-Y	971	FALSE	bleu-all	41.82219203585236
uk-en	Online-Y	971	FALSE	chrf-all	64.56689699357904
uk-en	Online-Y	971	FALSE	bleu-A	41.82219203585236
uk-en	Online-Y	971	FALSE	chrf-A	64.56689699357904
uk-en	ARC-NKUA	268	FALSE	bleu-all	41.86763518356924
uk-en	ARC-NKUA	268	FALSE	chrf-all	64.62667558607448
uk-en	ARC-NKUA	268	FALSE	bleu-A	41.86763518356924
uk-en	ARC-NKUA	268	FALSE	chrf-A	64.62667558607448
uk-en	Lan-Bridge	586	FALSE	bleu-all	44.578012847221395
uk-en	Lan-Bridge	586	FALSE	chrf-all	67.31958307819185
uk-en	Lan-Bridge	586	FALSE	bleu-A	44.578012847221395
uk-en	Lan-Bridge	586	FALSE	chrf-A	67.31958307819185
uk-en	Online-G	863	FALSE	bleu-all	43.22332240932899
uk-en	Online-G	863	FALSE	chrf-all	66.04921117744115
uk-en	Online-G	863	FALSE	bleu-A	43.22332240932899
uk-en	Online-G	863	FALSE	chrf-A	66.04921117744115
uk-en	HuaweiTSC	743	TRUE	bleu-all	41.63620507737864
uk-en	HuaweiTSC	743	TRUE	chrf-all	63.93133723448411
uk-en	HuaweiTSC	743	TRUE	bleu-A	41.63620507737864
uk-en	HuaweiTSC	743	TRUE	chrf-A	63.93133723448411
uk-en	ALMAnaCH-Inria	705	TRUE	bleu-all	29.952247117006234
uk-en	ALMAnaCH-Inria	705	TRUE	chrf-all	55.596010657044935
uk-en	ALMAnaCH-Inria	705	TRUE	bleu-A	29.952247117006234
uk-en	ALMAnaCH-Inria	705	TRUE	chrf-A	55.596010657044935
zh-en	AISP-SJTU	648	TRUE	bleu-all	34.350397866152726
zh-en	AISP-SJTU	648	TRUE	chrf-all	60.54374358558632
zh-en	AISP-SJTU	648	TRUE	bleu-B	21.440466653310125
zh-en	AISP-SJTU	648	TRUE	chrf-B	53.80046551973954
zh-en	AISP-SJTU	648	TRUE	bleu-A	29.672001096480315
zh-en	AISP-SJTU	648	TRUE	chrf-A	59.21807932764297
zh-en	LanguageX	219	FALSE	bleu-all	36.39884901732699
zh-en	LanguageX	219	FALSE	chrf-all	61.66638307178138
zh-en	LanguageX	219	FALSE	bleu-B	22.093897871055372
zh-en	LanguageX	219	FALSE	chrf-B	54.225778217323096
zh-en	LanguageX	219	FALSE	bleu-A	31.943488196169678
zh-en	LanguageX	219	FALSE	chrf-A	60.515175698626464
zh-en	NiuTrans	847	TRUE	bleu-all	30.503917718304564
zh-en	NiuTrans	847	TRUE	chrf-all	57.20994949353059
zh-en	NiuTrans	847	TRUE	bleu-B	19.458623824216524
zh-en	NiuTrans	847	TRUE	chrf-B	51.15429368841128
zh-en	NiuTrans	847	TRUE	bleu-A	26.216305856774966
zh-en	NiuTrans	847	TRUE	chrf-A	55.99355695573055
zh-en	Online-A	915	FALSE	bleu-all	31.62291101852648
zh-en	Online-A	915	FALSE	chrf-all	58.42439238980456
zh-en	Online-A	915	FALSE	bleu-B	19.94542234118462
zh-en	Online-A	915	FALSE	chrf-B	52.07337620660414
zh-en	Online-A	915	FALSE	bleu-A	27.307322159377744
zh-en	Online-A	915	FALSE	chrf-A	57.31962774056907
zh-en	Online-B	935	FALSE	bleu-all	33.31616768556108
zh-en	Online-B	935	FALSE	chrf-all	59.389055871978144
zh-en	Online-B	935	FALSE	bleu-B	21.124339674380828
zh-en	Online-B	935	FALSE	chrf-B	52.8584214386222
zh-en	Online-B	935	FALSE	bleu-A	28.751150758655445
zh-en	Online-B	935	FALSE	chrf-A	58.22722799987478
zh-en	DLUT	654	TRUE	bleu-all	29.01648219235171
zh-en	DLUT	654	TRUE	chrf-all	56.32169044043547
zh-en	DLUT	654	TRUE	bleu-B	18.596876194743587
zh-en	DLUT	654	TRUE	chrf-B	50.534953411871555
zh-en	DLUT	654	TRUE	bleu-A	24.981437204982416
zh-en	DLUT	654	TRUE	chrf-A	55.23821412006179
zh-en	Online-Y	986	FALSE	bleu-all	31.127308999599993
zh-en	Online-Y	986	FALSE	chrf-all	58.6289833568899
zh-en	Online-Y	986	FALSE	bleu-B	19.772223335404842
zh-en	Online-Y	986	FALSE	chrf-B	52.140233739424744
zh-en	Online-Y	986	FALSE	bleu-A	27.139352345201278
zh-en	Online-Y	986	FALSE	chrf-A	57.56056509851675
zh-en	Lan-Bridge	386	FALSE	bleu-all	32.895904125029915
zh-en	Lan-Bridge	386	FALSE	chrf-all	59.09318497776893
zh-en	Lan-Bridge	386	FALSE	bleu-B	20.859937845933676
zh-en	Lan-Bridge	386	FALSE	chrf-B	52.6910390823685
zh-en	Lan-Bridge	386	FALSE	bleu-A	28.079284499064332
zh-en	Lan-Bridge	386	FALSE	chrf-A	57.842407068233335
zh-en	Online-G	879	FALSE	bleu-all	34.08525966057284
zh-en	Online-G	879	FALSE	chrf-all	60.869097521879524
zh-en	Online-G	879	FALSE	bleu-B	21.695894426535045
zh-en	Online-G	879	FALSE	chrf-B	54.0549264560134
zh-en	Online-G	879	FALSE	bleu-A	29.626046727962283
zh-en	Online-G	879	FALSE	chrf-A	59.7050172027813
zh-en	HuaweiTSC	477	FALSE	bleu-all	34.34580485016078
zh-en	HuaweiTSC	477	FALSE	chrf-all	59.57689529476043
zh-en	HuaweiTSC	477	FALSE	bleu-B	21.700560031478872
zh-en	HuaweiTSC	477	FALSE	chrf-B	52.84930976395644
zh-en	HuaweiTSC	477	FALSE	bleu-A	29.81106410502997
